id,slug,name,primary_media_url,media_type,similar_names,instructions,muscles,equipment
ex-0395,face-pull-en-polea-pausa-isometrica,Face pull en polea - Pausa isometrica,,image,"{""Face pull en polea"",""Face pull en polea variante"",""Face pull en polea pausa isometrica""}","{""Posicion inicial para face pull en polea: manten torso estable, hombros abajo y codos guiando el movimiento."",""Movimiento: jala llevando codos hacia atras y junta escapulas, luego extiende brazos con control."",""Variante pausa isometrica: agrega una pausa de 2 segundos en el punto de mayor tension."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""rear_delts"", ""name"": ""Deltoides posterior"", ""image_url"": null}, {""id"": ""traps"", ""name"": ""Trapecio"", ""image_url"": null}]","[{""id"": ""cable"", ""name"": ""Polea"", ""icon_url"": null}]"
ex-0396,face-pull-en-polea-unilateral-alternada,Face pull en polea - Unilateral alternada,,image,"{""Face pull en polea"",""Face pull en polea variante"",""Face pull en polea unilateral alternada""}","{""Posicion inicial para face pull en polea: manten torso estable, hombros abajo y codos guiando el movimiento."",""Movimiento: jala llevando codos hacia atras y junta escapulas, luego extiende brazos con control."",""Variante unilateral alternada: trabaja un lado por vez y alterna sin perder estabilidad."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""rear_delts"", ""name"": ""Deltoides posterior"", ""image_url"": null}, {""id"": ""traps"", ""name"": ""Trapecio"", ""image_url"": null}]","[{""id"": ""cable"", ""name"": ""Polea"", ""icon_url"": null}]"
ex-0397,face-pull-en-polea-fuerza,Face pull en polea - Fuerza,,image,"{""Face pull en polea"",""Face pull en polea variante"",""Face pull en polea fuerza""}","{""Posicion inicial para face pull en polea: manten torso estable, hombros abajo y codos guiando el movimiento."",""Movimiento: jala llevando codos hacia atras y junta escapulas, luego extiende brazos con control."",""Variante fuerza: elige una carga desafiante y ejecuta repeticiones tecnicamente limpias."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""rear_delts"", ""name"": ""Deltoides posterior"", ""image_url"": null}, {""id"": ""traps"", ""name"": ""Trapecio"", ""image_url"": null}]","[{""id"": ""cable"", ""name"": ""Polea"", ""icon_url"": null}]"
ex-0398,face-pull-en-polea-resistencia,Face pull en polea - Resistencia,,image,"{""Face pull en polea"",""Face pull en polea variante"",""Face pull en polea resistencia""}","{""Posicion inicial para face pull en polea: manten torso estable, hombros abajo y codos guiando el movimiento."",""Movimiento: jala llevando codos hacia atras y junta escapulas, luego extiende brazos con control."",""Variante resistencia: usa carga moderada y acumula mas repeticiones con ritmo constante."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""rear_delts"", ""name"": ""Deltoides posterior"", ""image_url"": null}, {""id"": ""traps"", ""name"": ""Trapecio"", ""image_url"": null}]","[{""id"": ""cable"", ""name"": ""Polea"", ""icon_url"": null}]"
ex-0399,face-pull-en-polea-rango-completo,Face pull en polea - Rango completo,,image,"{""Face pull en polea"",""Face pull en polea variante"",""Face pull en polea rango completo""}","{""Posicion inicial para face pull en polea: manten torso estable, hombros abajo y codos guiando el movimiento."",""Movimiento: jala llevando codos hacia atras y junta escapulas, luego extiende brazos con control."",""Variante rango completo: busca el mayor rango de movimiento seguro en cada repeticion."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""rear_delts"", ""name"": ""Deltoides posterior"", ""image_url"": null}, {""id"": ""traps"", ""name"": ""Trapecio"", ""image_url"": null}]","[{""id"": ""cable"", ""name"": ""Polea"", ""icon_url"": null}]"
ex-0400,face-pull-en-polea-circuito-metabolico,Face pull en polea - Circuito metabolico,,image,"{""Face pull en polea"",""Face pull en polea variante"",""Face pull en polea circuito metabolico""}","{""Posicion inicial para face pull en polea: manten torso estable, hombros abajo y codos guiando el movimiento."",""Movimiento: jala llevando codos hacia atras y junta escapulas, luego extiende brazos con control."",""Variante circuito metabolico: manten descansos cortos para elevar demanda cardiovascular."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""rear_delts"", ""name"": ""Deltoides posterior"", ""image_url"": null}, {""id"": ""traps"", ""name"": ""Trapecio"", ""image_url"": null}]","[{""id"": ""cable"", ""name"": ""Polea"", ""icon_url"": null}]"
ex-0401,reverse-fly-en-peck-deck-tecnica-base,Reverse fly en peck deck - Tecnica base,,image,"{""Reverse fly en peck deck"",""Reverse fly en peck deck variante"",""Reverse fly en peck deck tecnica base""}","{""Posicion inicial para reverse fly en peck deck: manten torso estable, hombros abajo y codos guiando el movimiento."",""Movimiento: jala llevando codos hacia atras y junta escapulas, luego extiende brazos con control."",""Variante tecnica base: prioriza alineacion de rodillas, cadera y columna en cada repeticion."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""rear_delts"", ""name"": ""Deltoides posterior"", ""image_url"": null}, {""id"": ""traps"", ""name"": ""Trapecio"", ""image_url"": null}]","[{""id"": ""machine"", ""name"": ""Maquina"", ""icon_url"": null}]"
ex-0402,reverse-fly-en-peck-deck-tempo-controlado,Reverse fly en peck deck - Tempo controlado,,image,"{""Reverse fly en peck deck"",""Reverse fly en peck deck variante"",""Reverse fly en peck deck tempo controlado""}","{""Posicion inicial para reverse fly en peck deck: manten torso estable, hombros abajo y codos guiando el movimiento."",""Movimiento: jala llevando codos hacia atras y junta escapulas, luego extiende brazos con control."",""Variante tempo controlado: usa 3 segundos en la fase de descenso y 1 segundo en la fase de subida."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""rear_delts"", ""name"": ""Deltoides posterior"", ""image_url"": null}, {""id"": ""traps"", ""name"": ""Trapecio"", ""image_url"": null}]","[{""id"": ""machine"", ""name"": ""Maquina"", ""icon_url"": null}]"
ex-0403,reverse-fly-en-peck-deck-pausa-isometrica,Reverse fly en peck deck - Pausa isometrica,,image,"{""Reverse fly en peck deck"",""Reverse fly en peck deck variante"",""Reverse fly en peck deck pausa isometrica""}","{""Posicion inicial para reverse fly en peck deck: manten torso estable, hombros abajo y codos guiando el movimiento."",""Movimiento: jala llevando codos hacia atras y junta escapulas, luego extiende brazos con control."",""Variante pausa isometrica: agrega una pausa de 2 segundos en el punto de mayor tension."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""rear_delts"", ""name"": ""Deltoides posterior"", ""image_url"": null}, {""id"": ""traps"", ""name"": ""Trapecio"", ""image_url"": null}]","[{""id"": ""machine"", ""name"": ""Maquina"", ""icon_url"": null}]"
ex-0404,reverse-fly-en-peck-deck-unilateral-alternada,Reverse fly en peck deck - Unilateral alternada,,image,"{""Reverse fly en peck deck"",""Reverse fly en peck deck variante"",""Reverse fly en peck deck unilateral alternada""}","{""Posicion inicial para reverse fly en peck deck: manten torso estable, hombros abajo y codos guiando el movimiento."",""Movimiento: jala llevando codos hacia atras y junta escapulas, luego extiende brazos con control."",""Variante unilateral alternada: trabaja un lado por vez y alterna sin perder estabilidad."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""rear_delts"", ""name"": ""Deltoides posterior"", ""image_url"": null}, {""id"": ""traps"", ""name"": ""Trapecio"", ""image_url"": null}]","[{""id"": ""machine"", ""name"": ""Maquina"", ""icon_url"": null}]"
ex-0405,reverse-fly-en-peck-deck-fuerza,Reverse fly en peck deck - Fuerza,,image,"{""Reverse fly en peck deck"",""Reverse fly en peck deck variante"",""Reverse fly en peck deck fuerza""}","{""Posicion inicial para reverse fly en peck deck: manten torso estable, hombros abajo y codos guiando el movimiento."",""Movimiento: jala llevando codos hacia atras y junta escapulas, luego extiende brazos con control."",""Variante fuerza: elige una carga desafiante y ejecuta repeticiones tecnicamente limpias."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""rear_delts"", ""name"": ""Deltoides posterior"", ""image_url"": null}, {""id"": ""traps"", ""name"": ""Trapecio"", ""image_url"": null}]","[{""id"": ""machine"", ""name"": ""Maquina"", ""icon_url"": null}]"
ex-0406,reverse-fly-en-peck-deck-resistencia,Reverse fly en peck deck - Resistencia,,image,"{""Reverse fly en peck deck"",""Reverse fly en peck deck variante"",""Reverse fly en peck deck resistencia""}","{""Posicion inicial para reverse fly en peck deck: manten torso estable, hombros abajo y codos guiando el movimiento."",""Movimiento: jala llevando codos hacia atras y junta escapulas, luego extiende brazos con control."",""Variante resistencia: usa carga moderada y acumula mas repeticiones con ritmo constante."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""rear_delts"", ""name"": ""Deltoides posterior"", ""image_url"": null}, {""id"": ""traps"", ""name"": ""Trapecio"", ""image_url"": null}]","[{""id"": ""machine"", ""name"": ""Maquina"", ""icon_url"": null}]"
ex-0407,reverse-fly-en-peck-deck-rango-completo,Reverse fly en peck deck - Rango completo,,image,"{""Reverse fly en peck deck"",""Reverse fly en peck deck variante"",""Reverse fly en peck deck rango completo""}","{""Posicion inicial para reverse fly en peck deck: manten torso estable, hombros abajo y codos guiando el movimiento."",""Movimiento: jala llevando codos hacia atras y junta escapulas, luego extiende brazos con control."",""Variante rango completo: busca el mayor rango de movimiento seguro en cada repeticion."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""rear_delts"", ""name"": ""Deltoides posterior"", ""image_url"": null}, {""id"": ""traps"", ""name"": ""Trapecio"", ""image_url"": null}]","[{""id"": ""machine"", ""name"": ""Maquina"", ""icon_url"": null}]"
ex-0408,reverse-fly-en-peck-deck-circuito-metabolico,Reverse fly en peck deck - Circuito metabolico,,image,"{""Reverse fly en peck deck"",""Reverse fly en peck deck variante"",""Reverse fly en peck deck circuito metabolico""}","{""Posicion inicial para reverse fly en peck deck: manten torso estable, hombros abajo y codos guiando el movimiento."",""Movimiento: jala llevando codos hacia atras y junta escapulas, luego extiende brazos con control."",""Variante circuito metabolico: manten descansos cortos para elevar demanda cardiovascular."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""rear_delts"", ""name"": ""Deltoides posterior"", ""image_url"": null}, {""id"": ""traps"", ""name"": ""Trapecio"", ""image_url"": null}]","[{""id"": ""machine"", ""name"": ""Maquina"", ""icon_url"": null}]"
ex-0409,encogimientos-de-trapecio-con-mancuernas-tecnica-base,Encogimientos de trapecio con mancuernas - Tecnica base,,image,"{""Encogimientos de trapecio con mancuernas"",""Encogimientos de trapecio con mancuernas variante"",""Encogimientos de trapecio con mancuernas tecnica base""}","{""Posicion inicial para encogimientos de trapecio con mancuernas: manten torso estable, hombros abajo y codos guiando el movimiento."",""Movimiento: jala llevando codos hacia atras y junta escapulas, luego extiende brazos con control."",""Variante tecnica base: prioriza alineacion de rodillas, cadera y columna en cada repeticion."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""traps"", ""name"": ""Trapecio"", ""image_url"": null}, {""id"": ""forearms"", ""name"": ""Antebrazo"", ""image_url"": null}]","[{""id"": ""dumbbell"", ""name"": ""Mancuernas"", ""icon_url"": null}]"
ex-0410,encogimientos-de-trapecio-con-mancuernas-tempo-controlado,Encogimientos de trapecio con mancuernas - Tempo controlado,,image,"{""Encogimientos de trapecio con mancuernas"",""Encogimientos de trapecio con mancuernas variante"",""Encogimientos de trapecio con mancuernas tempo controlado""}","{""Posicion inicial para encogimientos de trapecio con mancuernas: manten torso estable, hombros abajo y codos guiando el movimiento."",""Movimiento: jala llevando codos hacia atras y junta escapulas, luego extiende brazos con control."",""Variante tempo controlado: usa 3 segundos en la fase de descenso y 1 segundo en la fase de subida."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""traps"", ""name"": ""Trapecio"", ""image_url"": null}, {""id"": ""forearms"", ""name"": ""Antebrazo"", ""image_url"": null}]","[{""id"": ""dumbbell"", ""name"": ""Mancuernas"", ""icon_url"": null}]"
ex-0411,encogimientos-de-trapecio-con-mancuernas-pausa-isometrica,Encogimientos de trapecio con mancuernas - Pausa isometrica,,image,"{""Encogimientos de trapecio con mancuernas"",""Encogimientos de trapecio con mancuernas variante"",""Encogimientos de trapecio con mancuernas pausa isometrica""}","{""Posicion inicial para encogimientos de trapecio con mancuernas: manten torso estable, hombros abajo y codos guiando el movimiento."",""Movimiento: jala llevando codos hacia atras y junta escapulas, luego extiende brazos con control."",""Variante pausa isometrica: agrega una pausa de 2 segundos en el punto de mayor tension."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""traps"", ""name"": ""Trapecio"", ""image_url"": null}, {""id"": ""forearms"", ""name"": ""Antebrazo"", ""image_url"": null}]","[{""id"": ""dumbbell"", ""name"": ""Mancuernas"", ""icon_url"": null}]"
